timestamp,Active_Power,GHI,DHI,Temperature,Humidity,Wind_Speed,WD_sin,WD_cos,has_wind,delta_t,Air_Pressure
2016-04-02 14:30:00,239.19408671061333,825.8519287109366,0.0,35.58000055948867,0.0,2.55111114184062,0.6165779714735935,-0.7872938492669104,1,15.0,957.7144368489567
2016-04-02 14:45:00,234.11813354492332,791.78460693359,0.0,35.976668039957666,0.0,2.08555551369983,-0.42735783128426996,-0.9040825648357596,1,15.0,957.5922037760433
2016-04-02 15:00:00,218.10816446939998,754.68562825521,0.0,35.907778422037666,0.0,2.7088889280955004,-0.678017134106968,-0.7350460977771216,1,15.0,957.5455322265634
2016-04-02 15:15:00,214.71596781412998,714.5990804036468,0.0,35.8233350118,0.0,2.1322221755981334,-0.06627395354610124,-0.9978014647620884,1,15.0,957.4611206054666
2016-04-02 15:30:00,203.83144124349,669.6215006510433,0.0,35.658888498942,0.0,1.8700000047683665,0.6621841847196565,-0.7493411142511559,1,15.0,957.39892578125
2016-04-02 15:45:00,190.93285624186,623.7996622721366,0.0,35.59777832031234,0.0,2.862222194671633,0.4669011112320048,-0.8843095342301355,1,15.0,957.3978068033833
2016-04-02 16:00:00,176.99127705892,572.0585734049467,0.0,35.701110839843665,0.0,1.78666671117148,0.5175292909797196,-0.8556654912861852,1,15.0,957.3688964843733
2016-04-02 16:15:00,161.47546386718668,519.7344462076834,0.0,36.03666559855167,0.0,2.7266666094462333,-0.10645686736994162,-0.9943173212761501,1,15.0,957.2422281901066
2016-04-02 16:30:00,144.88091532389333,464.7461853027333,0.0,35.87000147501633,0.0,2.669999917348233,-0.0606614133353566,-0.9981584007221284,1,15.0,957.29443359375
2016-04-02 16:45:00,126.61043294271,406.51818847656,0.0,35.76000086466467,0.0,2.140000025431333,0.20829104485316985,-0.9780668896522235,1,15.0,957.29998779297
2016-04-02 17:00:00,107.89626820882334,348.49662272135333,0.0,35.72777684529633,0.0,2.766666571299233,0.5423601111483067,-0.8401461240969909,1,15.0,957.36222330729
2016-04-02 17:15:00,88.47596995035833,288.81245930989667,0.0,35.44889068603499,0.0,2.4222222169240335,0.2702270846144666,-0.9627966154597584,1,15.0,957.4644571940099
2016-04-02 17:30:00,67.73721567789734,229.6989084879567,0.0,35.26666768391933,0.0,2.114444454511,0.08870111388267202,-0.996058287649861,1,15.0,957.5722045898433
2016-04-02 17:45:00,47.306770324707,170.84827677408666,0.0,35.159999847412,0.0,2.025555531183867,0.5267909798078205,-0.8499948609215919,1,15.0,957.6711222330733
2016-04-02 18:00:00,28.107176462808997,112.987551371255,0.0,34.89222208658867,0.0,1.5811110734939333,0.5030199005961908,-0.8642748287461566,1,15.0,957.7255655924467
2016-04-02 18:15:00,12.5871260960894,59.555273691813,0.0,34.45777765909833,0.0,1.6577777862548668,0.5770660228578995,-0.8166974992388346,1,15.0,957.8377888997401
2016-04-02 18:30:00,3.3617544968923005,13.952404340108233,0.0,33.79999923706067,0.0,1.5088889201482,0.4324355035640759,-0.9016648685943598,1,15.0,957.9766642252599
2016-04-02 18:45:00,0.11122575898965266,0.0,0.0,32.877777099609666,0.0,0.7666666706403067,0.2456834824486758,-0.9693501052003302,1,15.0,958.1222127278667
2016-04-02 19:00:00,0.0,0.0,0.0,31.961110432942665,0.0,0.6177777846654267,0.48141373556562594,-0.8764934769915573,1,15.0,958.2744344075533
2016-04-02 19:15:00,0.0,0.0,0.0,31.437777837117665,0.0,0.7688889106114699,0.3731677286075873,-0.9277638957869907,1,15.0,958.4455769856767
2016-04-02 19:30:00,0.0,0.0,0.0,30.701111475626664,0.0,0.7577777902285266,0.3616245204234869,-0.9323238204768143,1,15.0,958.6288655598968
2016-04-02 21:30:00,0.0,0.0,0.0,27.23222160339333,0.0,2.0344444910685335,0.46363972564764233,-0.8860238172878757,1,120.0,960.1955362955767
2016-04-02 23:30:00,0.0,0.0,0.0,24.871110916137336,0.0,2.7933333714803,0.28513077259741093,-0.9584886240942057,1,120.0,960.6811319987
2016-04-03 01:30:00,0.0,0.0,0.0,23.040000279744664,0.0,1.9577777783076,0.42015615847913884,-0.9074518182757985,1,120.0,960.4000244140601
2016-04-03 03:30:00,0.0,0.0,0.0,21.83222198486367,0.0,2.386666615804067,0.3162010340281587,-0.9486922082949365,1,120.0,960.0422159830733
2016-04-03 05:30:00,0.0,0.0,0.0,19.839999516804998,0.0,1.6811111370722667,0.21208293929123542,-0.9772516701759021,1,120.0,961.0266520182267
2016-04-03 06:30:00,0.0,0.0,0.0,19.60000038147,0.0,1.8966666460037331,0.3672228320440376,-0.9301329967405503,1,60.0,961.5844319661468
2016-04-03 06:45:00,0.0,0.0,0.0,19.515555699666333,0.0,1.9344444274902333,0.4226182617406995,-0.9063077870366499,1,15.0,961.7266642252599
2016-04-03 07:00:00,2.0662786066531966,6.599681218465267,0.0,19.419999440511003,0.0,2.0633333126703666,0.362166979050468,-0.9321132330813987,1,15.0,961.9044596354166
2016-04-03 07:15:00,10.009168783823801,17.039530436198,0.0,19.602222442626665,0.0,2.3344444036483667,0.5469139444781628,-0.8371888301544265,1,15.0,962.0766398112
2016-04-03 07:30:00,24.70236269632967,27.670157750447668,0.0,19.988889058431337,0.0,2.9288889567057335,0.4890441562467697,-0.8722590287528614,1,15.0,962.1844482421866
2016-04-03 07:45:00,44.56773503621434,41.05487823486333,0.0,20.484444300333667,0.0,3.2944444815317664,0.4768178795335959,-0.8790021102119637,1,15.0,962.3366699218733
2016-04-03 08:00:00,68.51855341593433,200.41496276855665,0.0,21.003333409627334,0.0,3.1777777671814,0.5598358113734352,-0.8286035628114614,1,15.0,962.52998860677
2016-04-03 08:15:00,90.88833109537767,271.4944661458333,0.0,21.748889287312664,0.0,2.6899999777476,0.622514636637574,-0.7826081568524501,1,15.0,962.6822306315099
2016-04-03 08:30:00,111.80680084228668,330.80663045247337,0.0,22.670000076294002,0.0,2.7122221787770666,0.64382692394706,-0.7651711520966186,1,15.0,962.78220621745
2016-04-03 08:45:00,130.94550323486666,386.8141276041667,0.0,23.921111424763996,0.0,2.4188888072967667,0.7002173266415013,-0.7139297552778068,1,15.0,962.89778645833
2016-04-03 09:00:00,150.06837463379,449.04747517903337,0.0,25.323333104451336,0.0,2.0944443941116333,0.803279735186113,-0.5956019367323516,1,15.0,962.9977823893233
2016-04-03 09:15:00,167.43660481771,506.7635701497434,0.0,26.33888943990067,0.0,2.5800000031789003,0.8673796901663663,-0.49764693617754585,1,15.0,962.9977823893233
2016-04-03 09:30:00,183.86196390787666,562.5848388671867,0.0,27.211110432942665,0.0,2.523333311080933,0.9369435598079661,-0.34948070867270525,1,15.0,963.04777018229
2016-04-03 09:45:00,199.40731302896998,614.4471842447933,0.0,27.621110916137667,0.0,2.5411111513773665,0.9689198589930854,-0.24737483066961272,1,15.0,963.0433349609399
2016-04-03 10:00:00,213.10986328125,666.0206705729166,0.0,27.92777824401833,0.0,2.907777786254867,0.9599684098355276,-0.2801082864141092,1,15.0,963.0077718098934
2016-04-03 10:15:00,224.92524719238335,711.83268229167,0.0,28.446666717529336,0.0,3.3300000031789003,0.9627966274540608,-0.27022704187976165,1,15.0,962.9977823893233
2016-04-03 10:30:00,235.46761067708334,753.3078409830733,0.0,28.978888829549334,0.0,3.1588888963063666,0.9614219023341837,-0.27507803567736794,1,15.0,962.9389038085966
2016-04-03 10:45:00,244.12430318196667,790.1441650390634,0.0,29.313333511352667,0.0,2.845555543899533,0.9615817710990254,-0.2745186651032339,1,15.0,962.79777018229
2016-04-03 11:00:00,253.41631571451668,820.9536539713532,0.0,29.91333325703933,0.0,3.5666667620341,0.8877261335181292,-0.4603719277594503,1,15.0,962.6822306315133
